"cluster","x","y"
0,-24.679567,-15.314169
0,21.221802,-9.639121
0,-49.01461,2.6815956
0,69.088425,24.00824
0,-31.538015,46.09866
0,-0.7004417,13.522151
0,2.6910508,-22.706356
0,-53.700603,26.040499
0,-76.386665,1.3480128
0,-45.641872,26.387373
0,-34.95361,17.530937
0,67.408905,39.30105
0,-59.24091,22.724342
0,-12.8885975,51.48356
0,-27.643854,14.865601
0,9.810519,5.7440653
0,67.26381,25.264362
0,-25.898281,-7.488958
0,-36.143097,27.325098
0,-40.657864,5.736378
0,-79.183525,2.8671765
0,-14.510361,-8.15788
1,42.976913,-34.030025
0,-15.91552,-15.428843
2,81.466354,-22.640402
0,-54.606583,-21.386774
0,21.419493,-10.570416
0,-59.57166,25.549389
0,54.220367,32.956253
0,-68.897224,15.262775
0,-67.09085,-9.651821
1,21.476871,-68.009285
0,-52.621037,-2.524402
0,-21.588474,-11.830083
0,-14.497884,58.355934
0,54.62475,-4.5011053
0,63.405563,31.01253
0,-64.23623,5.6080985
0,12.493245,-6.034137
0,-42.417747,2.080485
0,-81.28717,-0.20112807
0,11.23834,-17.853569
0,51.283287,39.39461
0,-60.28646,20.377335
0,1.7725987,-1.3994437
0,-1.8503306,3.274167
0,-14.131956,-17.418198
0,-13.81648,10.74833
0,-74.00049,20.408957
0,10.531392,-15.663066
0,7.805402,-4.882917
0,-28.42036,-7.7784014
0,-44.822422,30.524876
0,70.21321,-12.932483
0,-13.952069,-17.69506
0,-53.510628,22.090332
0,-32.73296,11.839994
0,-7.905119,-0.2764658
0,45.137856,29.866478
0,-74.438545,3.182757
0,67.28664,42.470787
0,54.825497,35.181767
0,-49.44033,19.241972
0,66.19833,31.330694
0,-73.60834,-8.38594
0,-28.247463,-4.937646
0,3.0093968,18.859154
0,-52.061943,19.307148
0,-13.7065935,-18.08004
0,11.941571,-19.062405
0,-2.9338763,17.828379
0,-5.276814,50.570217
0,66.19845,31.726429
0,4.213285,-5.471329
0,54.18228,36.64288
0,0.24847822,12.386727
1,1.7518159,-58.408825
0,54.30453,33.517532
0,-32.83329,47.719078
0,-35.162346,-11.539671
0,-47.300728,-23.841316
0,-5.217733,8.502812
0,47.15125,37.827274
0,-52.15114,-21.02858
0,16.382103,-11.245648
0,67.990875,40.272205
0,11.574227,-19.498096
0,25.612165,35.05748
0,-4.952957,-18.400677
0,62.586758,23.809793
0,-82.55339,18.116556
0,-15.189378,54.70393
0,48.166885,47.761517
0,-17.283018,60.643696
0,-10.673649,53.48747
0,-70.779884,-25.521198
0,0.9142905,23.881277
0,-71.83643,-12.336629
0,7.403142,18.524487
0,-25.27822,-9.484969
0,-74.25691,-19.39891
0,7.542142,-6.8139267
0,54.57613,39.88718
0,44.848137,22.249214
0,-22.206093,-6.427479
0,81.49038,-0.26251522
0,-43.14149,-8.053032
0,21.514544,-6.957567
0,-68.456116,16.520336
0,-19.542942,-27.920027
0,0.2856373,-20.606203
0,21.159458,-9.694521
0,71.848946,16.589563
0,-39.49838,-16.31193
0,-21.901493,15.223264
0,-43.396347,-7.8006625
0,-62.361694,18.492619
0,-29.31374,-37.66324
0,63.767345,35.03522
0,-34.162083,16.080198
0,-1.7390367,-8.351821
0,-79.941536,-0.82032067
0,-51.37509,0.3056818
0,-46.004528,21.133636
0,-64.66312,-7.515503
0,-78.64879,1.8830106
0,4.786167,-6.9964147
0,-23.207064,11.468264
0,-28.225784,-36.20665
0,-41.535038,-21.19458
0,-16.252794,-29.58067
0,-79.51654,-3.0798857
0,-0.73744726,18.530489
1,6.17646,-78.555244
0,-27.6625,6.3840284
0,-83.394585,-6.7222314
0,-61.307682,21.111177
0,-3.0624704,19.82111
0,63.099262,26.594471
0,39.869717,43.185593
0,-21.511003,-11.764388
0,-6.713473,-15.974893
0,-39.634823,-21.4274
0,-65.668365,30.704498
0,3.0289152,17.372602
0,12.999376,-16.289093
0,77.07922,1.1345336
0,-43.3336,-6.1230993
0,-5.6749983,12.856324
0,-52.588562,18.258581
0,55.720215,24.110672
1,5.1603494,-74.80827
0,-24.144444,3.1178043
0,66.34778,46.70268
0,8.804236,-7.264689
0,6.5758276,-22.16316
0,-29.952448,1.7700257
0,61.088696,19.634924
0,-20.724358,-13.584881
0,51.463142,48.670517
0,10.857785,-21.19017
0,-84.63602,-4.4791183
0,-58.727207,14.222727
0,-47.910793,24.671263
0,-28.2541,-38.659317
0,7.5291123,-3.9539425
0,-50.429607,1.194997
0,-62.44648,26.259212
0,-47.428562,23.275064
0,-47.704395,-26.635208
0,-47.90289,25.074068
0,-46.562275,-29.96819
0,52.77568,37.54206
0,10.848693,5.6021357
0,-49.698185,36.691124
0,47.60736,38.749626
0,-75.15102,-5.0523205
0,-51.582058,-22.712036
1,14.626732,-72.85836
1,29.765125,-63.158276
0,-34.935158,14.87151
0,-52.272247,51.02387
0,-45.909912,27.474798
0,-7.6982045,-0.35413578
1,43.35508,-63.71689
0,-58.07491,17.366611
0,68.03541,33.50805
1,-5.425411,-74.94418
0,-45.9054,3.3205533
0,13.226568,-19.547277
0,-27.460852,10.739406
0,-21.741697,-12.430292
0,-22.186628,3.9910762
0,1.7763593,-19.942535
0,57.84015,11.736793
0,-16.67329,58.87263
0,-75.11792,19.72
2,72.49276,-14.487105
0,-16.344154,-30.134573
0,-34.673656,44.548855
0,-59.332214,25.39823
0,-60.070282,16.994446
0,-10.075588,11.380713
0,61.818077,41.463696
0,-27.675783,-35.236618
0,36.176525,47.82431
0,-31.40041,-33.860706
0,-30.755182,-13.587833
0,-44.62642,-19.99742
0,-44.54077,-21.21186
0,-45.516407,26.188688
0,11.661001,-5.5440917
0,-15.473219,-29.36452
0,-15.203417,-18.67914
0,-32.54739,45.517056
0,66.80177,43.766945
1,-6.0026493,-75.557434
0,9.390103,-19.10956
0,-22.128162,-0.39931652
0,61.788635,45.94282
0,-31.655388,-32.35003
0,-13.106307,-22.501545
0,-43.594913,-14.907878
0,-20.32235,54.73822
0,26.999313,74.40729
0,-37.474022,-8.15018
1,12.405638,-66.348114
1,0.3650547,-46.189377
0,-67.46699,-8.102279
0,-48.159336,20.533684
0,22.433674,-6.3562765
0,-50.40995,-11.284042
0,2.3229806,17.53608
0,-79.36701,-1.647769
0,-47.764812,-2.6706834
0,-9.638833,-6.147801
0,-28.457258,-36.217083
1,21.343752,-60.738087
0,62.498356,45.791477
0,56.356094,45.654785
0,4.568309,21.82038
0,-27.61475,-21.582994
0,63.912144,21.437828
0,21.355473,-6.3754854
0,-46.4151,-5.3475647
0,43.335487,44.886772
0,-9.829363,-19.082956
0,-77.50031,19.76537
0,13.2776375,-5.389628
0,64.938736,26.087759
0,61.93142,7.717144
1,50.009552,-50.566784
0,-38.317345,-3.919691
0,-37.379547,11.145111
0,-11.051436,17.415974
0,11.524047,-21.103054
0,-2.5716653,-0.23242147
0,-19.813955,13.645542
0,-0.27821025,-17.464176
0,63.7027,29.35253
0,6.667267,-18.79153
0,-25.155193,28.044302
0,41.746006,45.804913
0,62.276237,20.3908
0,68.85657,33.128567
0,-20.366236,-4.4642844
0,-28.204636,-36.421078
0,-43.269268,-33.36135
0,67.8327,39.1596
0,-21.696438,0.13060221
0,-33.666122,-32.88544
0,66.18709,40.774338
0,48.825714,33.801758
0,63.84574,42.54867
0,60.86639,29.41994
0,32.064526,6.9909906
0,-1.1772698,-1.3654021
0,-50.246284,-9.767192
0,57.665043,20.870062
0,6.9525075,-19.170614
0,-42.39775,-32.279182
0,-21.68865,-13.427498
0,64.4633,34.48403
0,-12.289071,-2.1735744
1,-27.309175,-72.03871
0,-15.227061,11.870366
0,-16.908714,-12.600508
0,-28.407398,-5.342039
0,-2.4133875,-4.682952
0,-50.348644,30.945976
0,-30.77698,-21.77131
0,36.918915,31.857065
0,11.186809,-16.540932
0,1.5192516,24.649427
0,-37.91732,47.314857
0,-32.00867,-33.428753
0,-11.264483,-22.06437
0,-0.8170166,-5.608352
0,32.89357,31.579567
1,38.8787,-33.808548
0,29.674835,25.260147
0,67.2781,25.079586
1,46.140144,-46.701912
0,-25.172766,27.806429
0,42.017277,48.403683
0,-50.38795,41.62287
1,-4.984164,-35.110485
0,-9.765883,-18.103586
0,-40.30315,40.97103
0,-28.12797,-16.045565
0,7.038723,-4.5408015
0,-34.13435,-32.98829
0,26.01577,-1.5443431
0,-20.462194,10.016941
0,0.016103735,6.341234
1,-15.675025,-47.026344
0,82.6036,1.1167473
0,11.257182,-18.615387
0,-10.707876,1.8316145
0,-43.284157,-8.172233
0,17.07595,59.98213
0,-78.501686,-6.86206
0,-49.1478,20.335674
0,41.165756,48.242023
0,-22.797022,-23.526764
0,21.00522,-9.819297
0,-7.5299563,-19.969458
0,47.418373,36.23831
0,-29.187826,-33.536034
0,-72.4936,3.4279175
0,42.7668,34.38095
0,-4.6941833,2.2383528
0,-52.46285,-1.7298741
0,20.549671,13.864826
0,37.925995,45.0874
0,-20.981304,6.3287354
0,-33.39553,-15.060816
0,-20.254063,11.982057
0,5.378173,9.054159
0,65.43161,36.953957
0,66.649536,28.455198
0,-3.725023,-21.075813
0,-20.89694,14.071651
0,-89.715614,1.6970682
0,-16.816065,58.577282
0,20.375538,8.466073
0,57.977505,23.52907
0,-1.4607885,-7.5253835
0,58.127686,25.610094
0,-2.6364856,6.7141743
0,-44.473217,-4.5780373
0,48.796856,33.524883
0,-21.006664,54.051876
0,37.4335,44.646065
1,41.515614,-51.30897
0,17.093588,56.86335
0,-45.49607,39.300117
0,-54.824875,39.593544
0,3.564283,-7.290044
0,-9.497008,8.206176
0,-0.069656126,9.289727
0,11.209904,51.62535
0,55.304035,37.663776
0,63.31596,26.742693
0,65.4663,35.35623
0,21.41989,-9.20598
0,-69.0276,18.569645
0,51.7328,40.335564
0,11.32123,-21.08428
0,-21.00573,38.161522
0,54.233562,46.86796
0,0.44459307,-7.520306
0,0.5052756,-7.169273
0,13.158396,-19.248262
0,-19.429945,-14.695944
0,-30.46294,-18.913954
0,12.162381,-18.263605
0,12.054028,-17.971981
0,-30.031994,37.92188
0,-6.8849015,-2.8908474
0,-68.805595,-22.720608
0,-50.9606,-9.967521
0,-15.851138,9.702338
0,-63.108986,-6.7489185
0,52.11827,-0.22253731
0,-26.090424,-3.9328227
0,-16.197296,-26.491718
0,68.9805,27.037346
0,22.317198,-5.8639083
0,-13.652146,0.56541544
0,-27.695288,10.125662
0,4.9799776,-21.207312
0,-10.798532,53.290882
0,-79.0873,1.6155342
0,63.350048,26.428564
0,-0.23790324,12.941334
0,57.845978,45.849365
0,0.27240458,-13.513386
0,6.244051,-7.2228937
0,-12.66946,-22.320839
0,-2.5570345,1.731899
0,2.9063497,-6.004335
0,-28.331041,6.3477254
0,-6.315284,-10.204654
0,51.86275,26.323322
2,79.67802,-20.580162
0,17.58441,61.40195
0,-52.248444,38.23703
0,-37.052567,11.519689
0,46.511497,-7.2808366
0,8.965949,-19.871271
0,63.043762,33.395805
2,78.58046,-22.582968
0,-13.529028,1.122229
0,-29.896572,-17.817724
0,-36.023304,17.399933
0,3.8451025,22.428171
0,61.322525,33.79283
0,-17.70462,-0.33223656
0,-1.0878611,5.6750164
0,60.59291,35.73092
0,-23.85119,27.591648
0,43.090744,28.038988
0,63.126648,44.661694
0,40.936142,55.137802
0,-71.747505,-25.064518
0,7.5987763,-3.1913862
0,-50.74814,20.751888
0,-5.649915,16.910326
0,-71.537636,-10.247954
0,38.0984,73.3299
1,22.002964,-64.97472
0,57.522778,31.145157
0,2.2985613,-1.9469819
0,-20.692886,-3.1324134
0,-56.655407,-11.193203
0,-35.32693,-4.7437263
2,74.574936,-19.742567
0,-38.63808,31.565449
0,-18.763857,-8.1008835
0,64.17362,22.952917
0,-1.596048,3.875905
0,-19.825758,-18.224554
0,65.90049,34.08144
0,-64.32428,-17.796095
0,16.714165,23.95703
0,53.875484,36.12891
0,-77.417114,21.780258
0,-24.118536,-23.546003
0,-45.425774,30.015474
0,-4.7479568,-4.829812
0,3.1191587,-5.869485
0,-9.533807,0.5603403
0,39.940804,12.141534
0,47.37061,37.459816
0,-27.336637,-14.377347
0,41.03678,16.062717
0,-17.754911,20.172884
0,-36.315598,10.432997
0,-34.012608,-32.829514
0,16.859674,59.51839
0,-68.7347,25.082794
0,-45.09397,-29.663269
0,59.094948,20.641037
0,3.92182,-20.610884
0,33.66883,46.647915
0,-27.687761,-14.6035795
0,-51.722015,-6.323496
0,-61.754475,14.81672
0,-0.6519931,-16.137884
0,-78.52903,-7.369721
1,15.359864,-49.037945
0,67.7632,39.28354
0,56.36036,41.292828
0,35.292213,12.250874
0,48.40023,28.862782
0,69.82579,26.126352
0,4.5969677,18.172775
0,30.242588,48.149494
0,-22.424484,8.239509
0,-6.6611304,-1.5351748
0,41.79083,36.417
0,32.71939,17.529722
0,53.33541,36.203617
0,1.4770077,1.8036746
0,65.472664,32.19391
1,-14.37301,-57.866516
0,-55.799755,17.241571
0,-5.704792,3.9594636
0,-11.669118,53.067608
0,83.77839,3.4264367
0,-7.6988163,1.2107191
0,-16.164865,2.0339134
0,0.28311265,12.718687
0,-67.21788,-20.553854
0,-8.415869,-18.457788
0,13.3602295,-18.414494
1,1.2098827,-78.27657
0,-20.642294,-2.8203886
0,-75.9765,-0.12349669
0,-27.935682,22.124659
0,68.92013,26.196552
0,16.471947,59.46928
0,56.917633,20.432583
0,68.124756,27.952646
1,20.917652,-54.26069
0,45.72457,38.72169
1,8.729575,-83.576645
1,4.2713947,-66.234215
0,23.247335,-0.9125673
0,-60.615665,14.153844
0,22.420465,-10.230915
0,-26.840109,-4.304209
0,52.681557,41.16252
0,-38.76393,31.06661
0,5.510037,-19.097656
0,68.3627,22.707556
0,-61.050995,-21.677423
0,-17.003231,0.96692246
0,70.35931,-13.101278
0,-31.503456,-6.3589087
0,12.423441,-6.4612055
0,-39.687233,6.9377866
0,-44.574585,-23.967817
0,-13.052735,10.837049
0,-47.58108,25.353083
0,7.782569,-3.222451
0,41.419205,35.39223
2,78.96552,-21.856794
0,-22.309744,-13.082184
0,3.9828773,-5.3255463
0,73.47574,7.129746
0,-16.492891,55.006996
0,-7.491382,1.214886
0,21.718893,16.043812
0,60.119812,42.41424
0,20.260578,-4.8435435
0,-49.742794,-8.7101555
0,36.912685,48.569378
0,-23.094683,-24.19412
1,8.690874,-65.08895
0,52.619255,34.816143
0,61.197266,-3.7211804
0,-50.844303,54.776306
0,69.0991,26.231628
0,-31.87674,-31.796087
0,-54.15654,32.197453
0,-55.87606,14.661958
0,0.73224586,-7.228952
0,-82.549446,-1.7044936
0,37.17549,52.849678
0,58.3817,29.622826
0,18.150667,56.171047
0,-4.6150317,2.9479537
0,-9.149393,-5.5459824
0,-72.76414,18.254618
0,4.276286,-5.1426296
0,-47.172276,14.603039
0,30.894455,19.561647
0,20.881784,-4.772471
0,3.1928606,-2.1384392
0,0.54580575,-12.573383
0,-48.680546,-30.50219
0,57.98514,23.563517
0,-33.098858,6.620217
0,-35.014263,20.139256
0,-29.269161,24.951187
0,-28.56324,-2.7268372
0,59.98472,35.433006
0,6.694838,-16.333437
0,45.910027,29.285667
0,-23.09735,65.950424
1,38.91337,-31.566177
0,-46.60574,26.075151
0,3.6759872,21.522047
0,-56.672497,17.52837
1,29.01398,-63.911312
0,-1.5496824,16.561903
0,-6.9882197,14.058352
0,-13.590384,25.854845
0,-77.07216,20.666811
0,-57.058586,-7.214224
0,-36.161102,-5.986504
0,-78.34654,18.946907
0,-16.380732,10.735791
0,-0.93264437,-15.574564
0,-56.995296,2.7768233
0,-53.830875,21.75789
0,52.591427,47.017723
0,-22.20181,8.526088
0,13.255537,12.183396
0,33.167294,19.375841
0,19.671385,-4.798882
0,-69.094345,32.057705
0,-0.591405,6.7256675
0,-7.556563,16.252779
1,16.513748,-69.88883
0,-61.366665,-21.679304
0,65.37408,37.809338
0,-21.729372,15.972074
0,22.538868,-6.5439134
0,4.9795384,8.58932
1,44.45702,-32.862236
0,3.999525,-1.436415
0,-3.1542838,2.932079
0,-41.856773,54.503292
0,-13.255482,9.86812
0,-4.6873703,-4.8573737
0,49.411118,35.358902
0,60.137928,-25.778187
0,-13.063634,20.793812
0,-38.042713,28.985289
0,14.474605,18.121157
0,30.068804,23.72423
0,29.508442,71.676895
0,79.23496,1.1424656
1,14.992186,-72.192726
0,-5.247204,4.0004306
0,53.653164,44.596817
0,0.1291704,0.8707343
0,-35.134567,45.08962
0,-15.364077,-14.80737
0,-30.682852,46.732693
0,-23.032463,12.147326
0,-21.801699,7.3238163
0,21.964006,21.920717
0,-14.5278,41.496555
0,43.424423,33.99438
0,59.240196,43.335056
0,28.95641,19.042953
0,41.009125,45.546406
1,43.383648,-28.204956
0,22.752934,37.553074
0,-59.626854,4.0357184
0,-79.37014,3.023492
0,80.72951,1.337532
0,30.766853,32.047466
0,-51.961494,-6.5880327
0,-52.82476,28.372257
0,69.079216,24.12218
0,47.275284,45.690414
0,60.315353,25.410975
0,30.0739,23.727465
0,-66.65102,12.627617
0,-61.690365,14.693384
0,-32.24853,45.579994
0,68.49368,25.869709
0,16.21439,-1.513791
0,-15.915191,-11.101599
0,27.684258,37.490166
0,37.930843,45.163483
0,53.875275,31.384844
0,-45.4754,30.36799
0,66.113144,28.128387
0,64.31797,-8.592147
0,-29.959131,-1.4111012
0,62.389465,-26.518219
0,-1.438548,-1.1821119
1,6.5194955,-59.321445
0,34.93163,38.19724
0,-60.86212,14.122697
0,56.877262,32.271244
0,-33.649387,25.310596
0,-10.207212,17.862736
0,31.66567,47.588943
0,52.623585,41.563988
0,55.219624,32.174576
0,57.927994,20.758848
0,-75.12708,19.828701
0,17.672215,56.660725
0,-32.989513,25.77713
0,44.787407,38.11329
1,34.095665,-29.334873
0,-31.05223,2.0402012
1,18.999567,-65.88734
0,29.696415,-0.36225766
0,-15.077608,56.112625
0,-24.560364,-7.995628
0,-50.503693,-29.720215
0,-23.23135,22.8491
0,-15.905177,-14.631953
0,61.785492,26.120365
0,73.60003,-3.4917605
0,47.333153,46.98423
0,-16.336702,-18.220636
0,42.092537,36.70955
0,-9.720206,29.4975
0,1.1246136,-0.2875765
0,38.85516,53.630314
0,-5.322546,32.53404
0,48.72015,36.63918
0,-10.535527,34.970623
0,-30.61134,25.91442
0,-11.657091,27.632246
0,32.588192,17.96539
0,-10.871711,22.856579
0,21.732561,33.93234
0,66.70557,43.494385
0,54.592262,33.689148
0,-30.940346,28.232138
0,-20.639717,6.0382037
0,-2.3849337,22.963041
0,5.12632,13.013803
0,-24.057413,-7.6007214
0,-16.718159,4.4562798
2,76.564,-18.12468
0,-15.758621,20.64817
0,-30.362818,25.035616
1,10.627153,-56.42326
0,-51.21067,-23.416355
1,41.077145,-25.000105
0,-28.243803,-8.2035885
0,55.965523,-24.743607
0,-11.7367115,22.316349
0,-34.07866,5.272113
0,10.840287,19.993673
0,1.0212588,39.663033
1,-25.611544,-81.557495
0,65.16081,31.546434
0,62.315575,45.799587
0,5.6248775,20.456001
0,55.32883,45.544327
0,34.813263,-20.808668
0,43.242664,28.328754
0,-35.892097,17.202856
0,-56.928432,15.582643
0,-15.475213,10.666305
1,-11.264691,-49.45419
0,22.742075,10.145501
0,83.89338,1.7471006
0,21.675636,38.41781
0,34.679947,73.88987
1,-3.9549973,-51.733982
0,64.84576,27.309813
0,34.217697,44.297066
1,32.582027,-21.007313
1,-3.972513,-55.18836
0,-37.03391,-8.315185
0,-5.8465667,32.844067
0,-79.780396,3.5533075
0,-43.23073,-33.59081
0,-6.1444926,17.54145
0,-38.166985,28.851181
0,-57.715717,16.961952
0,58.340355,23.78424
0,38.31765,30.56175
0,-12.010094,-16.522364
0,-57.091385,14.600442
0,-38.15494,27.974829
1,36.947727,-21.55448
0,44.333027,24.496756
0,-27.339705,23.155008
0,-45.240025,-33.531933
0,-57.771282,17.360426
1,23.226677,-76.75378
0,-26.800713,1.0675396
0,-28.99031,22.992493
0,-29.509457,-1.1866087
0,-57.40751,16.395742
0,-26.032055,26.131487
0,-26.611319,25.746984
0,-36.836666,52.431904
0,2.2905703,42.863358
0,-57.049355,15.403413
0,-18.279793,37.252853
0,-26.28551,4.185698
0,59.36522,28.13007
0,63.80942,25.338598
0,-0.97871536,-16.22818
0,-48.34822,54.02201
0,21.25906,54.25862
0,54.26294,31.091736
0,-24.046146,28.290922
0,-12.296594,26.113522
0,-50.03483,31.727974
0,11.145845,58.292744
0,-39.346107,7.163402
0,-65.244026,31.67486
0,46.09094,-3.7874079
0,-33.914898,-1.1134158
0,-17.860123,31.317045
0,-27.597006,27.890995
0,62.282738,27.710047
0,61.656113,34.086143
0,-61.679535,14.615292
0,-59.488552,14.162589
0,-50.718628,-25.564651
0,1.9699457,-17.627869
0,65.9692,23.47475
0,45.099808,44.267414
0,-22.000261,24.959538
1,9.364781,-84.68811
0,13.278772,14.85912
0,-8.323083,47.34086
0,-84.1093,-8.044056
0,10.490586,22.02603
0,-58.47938,17.976648
0,58.847515,-26.915741
0,-82.19342,-3.4200735
0,59.314808,28.08937
0,-57.667744,16.700441
0,5.1341968,18.31389
0,-22.147203,34.711388
0,-10.49018,8.306937
0,-50.163406,-27.428516
0,-14.118103,26.002903
0,19.577185,10.036616
1,-3.8702486,-57.745045
0,35.416363,39.52072
0,-28.102915,23.434046
0,-9.888952,35.86108
0,2.4060845,17.463612
0,-26.16354,25.7935
0,-41.99446,1.2155985
0,63.373856,42.15758
0,-66.8322,34.142845
0,-61.379795,-20.304178
0,-74.653984,3.476442
0,-51.00417,-28.412079
0,41.794037,25.568628
0,-31.383911,27.67405
0,-57.156574,17.08909
0,11.441975,19.821327
0,-29.394493,-9.161318
0,-63.905224,-20.131716
0,-63.67874,-6.083458
0,-70.905136,-14.572176
0,-47.775364,4.16073
0,-25.436125,27.095778
0,62.598152,45.704617
0,-57.52899,18.091501
0,-51.829674,11.86479
0,-9.971517,35.373806
0,-56.23646,14.487627
0,-26.111103,27.153988
0,-75.590614,-4.53218
0,-51.36388,-23.266533
0,58.85669,-0.08428927
0,-29.868776,25.34788
0,-74.7774,20.333384
0,8.261592,32.87767
1,-20.881418,-74.30427
0,-61.43228,6.631024
0,-73.379,17.650177
0,-31.623568,24.385283
0,69.549355,26.415949
0,57.70696,44.07151
0,-0.9646456,31.369991
0,67.838295,27.358189
0,-50.940216,3.9847264
0,59.87307,25.4479
0,-49.998203,-1.8870441
0,-10.530165,8.071945
0,-22.901442,-1.7648817
0,-21.96484,22.712347
0,-3.7586348,3.0864668
0,4.254271,19.323143
0,-48.473763,9.457375
0,-26.870165,14.990357
0,-52.68448,18.072823
0,-42.074726,-14.340853
0,-30.213179,25.333265
0,-25.49961,22.738644
0,-32.027496,27.798857
0,-55.009235,14.573996
0,13.230203,12.493215
0,-24.470253,21.38917
0,-53.031208,27.968216
0,55.507168,27.8288
0,-60.783775,-4.1890035
0,-30.162958,53.677753
0,-77.44058,10.236617
0,63.220192,44.66387
0,51.589493,26.317638
0,-32.53736,-1.9983351
0,-57.353462,16.919823
0,-52.683857,18.000956
0,4.012103,19.588081
0,-82.75483,-1.88861
0,45.931454,25.178902
0,-25.962677,24.75607
0,44.659794,22.325676
0,-29.924763,25.037008
0,29.931559,31.432962
0,-0.065827146,31.60475
0,20.024555,8.578087
0,-23.445696,22.94756
0,-50.97402,3.9587536
0,-23.54615,21.917542
0,-53.27928,23.477753
0,3.6834545,24.353497
0,-36.956867,25.12041
0,-24.680254,23.648684
0,-16.725548,-18.539045
0,-9.750671,5.625073
0,2.7092905,47.809917
0,-33.807396,22.726933
1,-3.181287,-47.511566
0,-46.450626,14.964591
0,-31.782751,27.483747
0,-36.69437,10.72706
0,-33.854023,22.905258
0,23.584703,9.9805355
0,-26.57493,25.285545
0,41.6026,40.214386
0,-17.147617,57.073208
0,64.04397,25.984571
0,66.21458,29.969446
0,-41.00581,3.1818964
0,-28.488716,23.30262
0,-20.030146,16.961895
0,21.732714,34.005833
0,-35.951134,17.287458
0,-38.881477,6.3555064
0,-22.562305,25.30382
0,62.813663,28.968267
0,-27.349932,25.663536
0,-65.44619,-12.817747
0,-23.497244,24.414726
0,-46.577938,-21.292532
0,-58.27685,17.671305
0,-28.340298,-2.1982923
0,-27.121346,25.731762
0,-0.6055496,9.630265
0,17.243351,56.45898
0,58.324444,23.34773
0,-14.112137,37.61989
0,-33.085327,25.474472
0,-40.79354,35.41516
0,17.462505,2.272726
0,13.308684,15.3600445
0,-53.053715,30.190845
1,41.26667,-69.9958
0,11.722384,11.691631
0,-24.924896,16.106699
0,-10.5574665,10.546696
0,62.523148,45.86662
0,-78.125755,8.892382
0,-21.86527,23.348335
0,52.906757,36.253952
0,-33.364162,-3.747675
0,54.137966,27.65375
0,-29.794727,24.028885
0,46.358105,-2.971838
0,-6.5322776,4.0270834
0,61.436157,26.364937
0,-38.261208,11.049009
0,-40.810596,-4.4542704
0,-34.04096,21.908585
0,65.250595,34.18514
0,23.117626,8.683205
0,-26.035267,24.672556
0,42.453915,22.977875
0,-28.101753,25.583937
0,18.50312,8.538754
0,-1.8263496,11.65973
0,-3.3866494,18.430132
0,-71.929596,25.733099
0,62.58045,26.013773
0,4.50826,20.942785
0,54.09905,28.883865
0,54.572033,34.238888
0,32.274162,32.675457
0,48.23021,25.186241
0,-33.790253,5.064055
0,28.702291,69.10415
0,18.641495,42.50661
0,59.96129,42.666367
0,19.195704,69.03401
1,52.419895,-45.853394
0,-17.715641,20.198427
0,39.619045,14.510376
0,-15.522695,71.79036
0,-65.89889,-1.5236305
0,-16.846762,-5.5120444
1,32.532345,-50.669567
0,1.9169863,2.1466424
0,-51.083305,7.87053
0,59.234512,31.35347
0,-16.83048,-4.3162003
0,-76.43926,4.9536867
0,-53.333294,23.43796
0,-16.262287,72.506165
0,11.890235,21.018751
0,-18.804651,53.563213
0,-28.619146,21.946945
0,-45.093155,10.512304
0,-9.563639,-10.298205
1,5.2664933,-60.919094
0,34.042606,44.094063
0,-37.42973,42.896408
0,-4.407988,13.317161
0,-38.987995,6.1443477
0,10.040904,38.337532
0,-27.354418,6.154173
0,-67.14167,-24.830301
0,43.490124,43.00974
1,-17.715038,-73.18473
0,-65.51497,-10.836392
0,55.55424,29.490694
0,58.47835,27.260891
0,-45.343597,30.04764
0,-70.50948,-26.80004
0,-9.712637,-2.5377936
0,-31.64539,45.826412
0,6.195991,20.589043
0,-36.67977,27.089706
0,11.232463,-14.939965
0,-25.035845,0.63569736
0,65.81659,26.175434
0,59.8955,26.0899
0,21.731464,33.932274
0,-24.439482,-2.746997
0,61.628193,30.5309
0,55.31121,28.749338
1,22.028883,-69.66184
0,9.901392,7.0842004
0,-34.060253,-14.13335
0,58.467884,31.583878
0,-14.16565,-13.522421
0,-37.12008,46.328136
0,-37.759773,11.056386
0,-12.054972,14.604053
0,-42.947742,-5.0265594
0,64.33255,30.176243
0,62.388607,23.761875
0,-22.907425,2.2567654
0,-2.7934744,22.550909
0,-65.27072,-25.316372
0,56.440086,26.708536
0,-86.64492,-3.6062944
0,0.25841376,44.694942
0,-60.500607,24.870792
0,-17.41007,-4.7571754
0,62.416626,27.968983
0,72.86738,-0.002001565
0,12.108812,10.793025
0,61.261074,34.929943
0,-38.86175,-12.274747
0,63.0656,29.82827
0,51.636932,39.05593
2,79.95342,-22.978712
0,-17.136154,-17.940722
0,-14.052656,55.74519
0,44.471073,35.0595
0,-29.769663,-13.136409
0,0.99737453,11.018513
0,-3.141563,18.382936
0,61.790424,36.215298
0,26.486792,13.781989
0,28.12353,2.4697375
0,58.044353,30.132528
0,11.401645,29.712132
0,-10.54857,-7.1558223
0,-9.891085,5.71927
0,64.74796,25.769024
0,2.043378,-18.297987
0,-17.88772,4.322049
0,-16.069952,12.272635
0,55.089767,29.716211
0,48.00102,34.639076
0,39.3017,38.727165
0,28.18231,51.18931
